date,tasa_de_interes
2009-05-04,13.35
2009-05-05,13.2242
2009-05-06,13.2268
2009-05-07,13.1103
2009-05-08,13.1067
2009-05-11,13.1008
2009-05-12,13.2208
2009-05-13,13.3177
2009-05-14,13.2983
2009-05-15,13.2058
2009-05-18,13.1363
2009-05-19,12.968
2009-05-20,12.8695
2009-05-21,13.103
2009-05-22,13.1728
2009-05-25,13.1375
2009-05-26,13.1338
2009-05-27,13.159
2009-05-28,13.2337
2009-05-29,13.1667
2009-06-01,13.155
2009-06-02,13.2609
2009-06-03,13.3172
2009-06-04,13.2675
2009-06-05,13.2768
2009-06-08,13.45
2009-06-09,13.4793
2009-06-10,13.6507
2009-06-11,13.4581
2009-06-12,13.3997
2009-06-15,13.4523
2009-06-16,13.3525
2009-06-17,13.4698
2009-06-18,13.3694
2009-06-19,13.3248
2009-06-22,13.3782
2009-06-23,13.3187
2009-06-24,13.3051
2009-06-25,13.2778
2009-06-26,13.2023
2009-06-29,13.1812
2009-06-30,13.1722
2009-07-01,13.0972
2009-07-02,13.1695
2009-07-03,13.2428
2009-07-06,13.2547
2009-07-07,13.2724
2009-07-08,13.4333
2009-07-09,13.5758
2009-07-10,13.7052
2009-07-13,13.8105
2009-07-14,13.7645
2009-07-15,13.6526
2009-07-16,13.587
2009-07-17,13.3895
2009-07-20,13.3158
2009-07-21,13.2879
2009-07-22,13.2312
2009-07-23,13.1915
2009-07-24,13.2247
2009-07-27,13.2167
2009-07-28,13.2825
2009-07-29,13.2643
2009-07-30,13.2223
2009-07-31,13.2125
2009-08-03,13.1293
2009-08-04,13.1073
2009-08-05,13.105
2009-08-06,12.9926
2009-08-07,12.9349
2009-08-10,12.922
2009-08-11,12.9937
2009-08-12,12.997
2009-08-13,12.8658
2009-08-14,12.8766
2009-08-17,12.9963
2009-08-18,12.9555
2009-08-19,12.9159
2009-08-20,12.8733
2009-08-21,12.8227
2009-08-24,12.8274
2009-08-25,12.8975
2009-08-26,13.1378
2009-08-27,13.2462
2009-08-28,13.2579
2009-08-31,13.314
2009-09-01,13.5246
2009-09-02,13.6427
2009-09-03,13.5898
2009-09-04,13.4658
2009-09-07,13.3646
2009-09-08,13.2826
2009-09-09,13.3923
2009-09-10,13.4582
2009-09-11,13.3432
2009-09-14,13.3892
2009-09-15,13.3475
2009-09-17,13.23
2009-09-18,13.2413
2009-09-21,13.353
2009-09-22,13.3186
2009-09-23,13.3733
2009-09-24,13.4549
2009-09-25,13.5243
2009-09-28,13.5042
2009-09-29,13.5513
2009-09-30,13.4928
2009-10-01,13.6242
2009-10-02,13.6773
2009-10-05,13.655
2009-10-06,13.4943
2009-10-07,13.4673
2009-10-08,13.3227
2009-10-09,13.255
2009-10-12,13.2178
2009-10-13,13.1774
2009-10-14,13.0779
2009-10-15,13.0884
2009-10-16,13.1057
2009-10-19,13.084
2009-10-20,12.9407
2009-10-21,12.9196
2009-10-22,12.9495
2009-10-23,12.9798
2009-10-26,13.149
2009-10-27,13.2662
2009-10-28,13.2823
2009-10-29,13.0825
2009-10-30,13.1479
2009-11-03,13.2908
2009-11-04,13.2708
2009-11-05,13.343
2009-11-06,13.3758
2009-11-09,13.2996
2009-11-10,13.2308
2009-11-11,13.1622
2009-11-12,13.2061
2009-11-13,13.1012
2009-11-17,13.0875
2009-11-18,12.9818
2009-11-19,13.0502
2009-11-20,13.0895
2009-11-23,13.0151
2009-11-24,12.9305
2009-11-25,12.866
2009-11-26,12.9475
2009-11-27,12.9139
2009-11-30,12.9157
2009-12-01,12.8557
2009-12-02,12.8026
2009-12-03,12.6658
2009-12-04,12.5969
2009-12-07,12.6558
2009-12-08,12.8399
2009-12-09,12.9862
2009-12-10,12.9739
2009-12-11,12.9253
2009-12-14,12.8105
2009-12-15,12.7234
2009-12-16,12.698
2009-12-17,12.9331
2009-12-18,12.8979
2009-12-21,12.8121
2009-12-22,12.9449
2009-12-23,12.8896
2009-12-24,12.8793
2009-12-28,12.9288
2009-12-29,13.0587
2009-12-30,13.0437
2009-12-31,13.0659
2010-01-04,12.9226
2010-01-05,12.8241
2010-01-06,12.7489
2010-01-07,12.7646
2010-01-08,12.7243
2010-01-11,12.6692
2010-01-12,12.7291
2010-01-13,12.7698
2010-01-14,12.7364
2010-01-15,12.6884
2010-01-18,12.6664
2010-01-19,12.6478
2010-01-20,12.7388
2010-01-21,12.772
2010-01-22,12.9412
2010-01-25,12.9018
2010-01-26,12.8549
2010-01-27,12.9295
2010-01-28,12.9975
2010-01-29,13.0098
2010-02-02,12.8699
2010-02-03,12.9395
2010-02-04,13.0687
2010-02-05,13.1753
2010-02-08,13.164
2010-02-09,13.0836
2010-02-10,13.0601
2010-02-11,13.0609
2010-02-12,12.9764
2010-02-15,12.942
2010-02-16,12.8683
2010-02-17,12.8781
2010-02-18,12.8442
2010-02-19,12.8337
2010-02-22,12.8017
2010-02-23,12.8584
2010-02-24,12.8539
2010-02-25,12.8503
2010-02-26,12.7769
2010-03-01,12.7454
2010-03-02,12.7259
2010-03-03,12.69
2010-03-04,12.7182
2010-03-05,12.6557
2010-03-08,12.6618
2010-03-09,12.6574
2010-03-10,12.6028
2010-03-11,12.6192
2010-03-12,12.5527
2010-03-16,12.5254
2010-03-17,12.4892
2010-03-18,12.4729
2010-03-19,12.5796
2010-03-22,12.6052
2010-03-23,12.5284
2010-03-24,12.5381
2010-03-25,12.5009
2010-03-26,12.5426
2010-03-29,12.464
2010-03-30,12.4145
2010-03-31,12.3306
2010-04-05,12.2658
2010-04-06,12.2454
2010-04-07,12.2218
2010-04-08,12.2488
2010-04-09,12.1997
2010-04-12,12.1808
2010-04-13,12.2122
2010-04-14,12.1827
2010-04-15,12.1934
2010-04-16,12.2356
2010-04-19,12.3064
2010-04-20,12.2188
2010-04-21,12.1896
2010-04-22,12.2405
2010-04-23,12.1973
2010-04-26,12.1575
2010-04-27,12.2278
2010-04-28,12.3698
2010-04-29,12.2465
2010-04-30,12.2626
2010-05-03,12.2605
2010-05-04,12.4288
2010-05-05,12.6635
2010-05-06,12.7884
2010-05-07,12.9179
2010-05-10,12.5297
2010-05-11,12.5025
2010-05-12,12.4351
2010-05-13,12.3501
2010-05-14,12.5684
2010-05-17,12.6926
2010-05-18,12.5787
2010-05-19,12.9138
2010-05-20,13.1412
2010-05-21,13.0338
2010-05-24,12.9588
2010-05-25,13.1819
2010-05-26,12.9955
2010-05-27,12.8846
2010-05-28,12.8589
2010-05-31,12.9146
2010-06-01,12.9012
2010-06-02,12.8625
2010-06-03,12.7644
2010-06-04,12.8603
2010-06-07,12.9202
2010-06-08,12.9288
2010-06-09,12.8093
2010-06-10,12.7441
2010-06-11,12.6748
2010-06-14,12.5974
2010-06-15,12.6001
2010-06-16,12.5878
2010-06-17,12.5925
2010-06-18,12.54
2010-06-21,12.4604
2010-06-22,12.5246
2010-06-23,12.6984
2010-06-24,12.7141
2010-06-25,12.7042
2010-06-28,12.6567
2010-06-29,12.8394
2010-06-30,12.8441
2010-07-01,13.0325
2010-07-02,13.059
2010-07-05,13.0953
2010-07-06,12.9308
2010-07-07,12.8975
2010-07-08,12.8232
2010-07-09,12.7859
2010-07-12,12.8233
2010-07-13,12.714
2010-07-14,12.7176
2010-07-15,12.7795
2010-07-16,12.9013
2010-07-19,12.9162
2010-07-20,12.8549
2010-07-21,12.7798
2010-07-22,12.756
2010-07-23,12.7749
2010-07-26,12.6975
2010-07-27,12.6469
2010-07-28,12.6798
2010-07-29,12.7038
2010-07-30,12.6455
2010-08-02,12.5728
2010-08-03,12.6048
2010-08-04,12.5535
2010-08-05,12.5367
2010-08-06,12.655
2010-08-09,12.6461
2010-08-10,12.6927
2010-08-11,12.7432
2010-08-12,12.7258
2010-08-13,12.7256
2010-08-16,12.6458
2010-08-17,12.5944
2010-08-18,12.6073
2010-08-19,12.7226
2010-08-20,12.7683
2010-08-23,12.8492
2010-08-24,12.936
2010-08-25,13.0453
2010-08-26,12.984
2010-08-27,13.0148
2010-08-30,13.1367
2010-08-31,13.1676
2010-09-01,13.0538
2010-09-02,13.055
2010-09-03,12.9526
2010-09-06,12.9395
2010-09-07,13.0566
2010-09-08,13.0034
2010-09-09,12.9853
2010-09-10,12.9616
2010-09-13,12.8729
2010-09-14,12.8355
2010-09-15,12.7793
2010-09-20,12.7623
2010-09-21,12.7594
2010-09-22,12.6886
2010-09-23,12.6422
2010-09-24,12.5491
2010-09-27,12.5168
2010-09-28,12.5011
2010-09-29,12.4801
2010-09-30,12.5998
2010-10-01,12.5511
2010-10-04,12.5875
2010-10-05,12.5099
2010-10-06,12.4779
2010-10-07,12.5277
2010-10-08,12.4895
2010-10-11,12.4224
2010-10-12,12.432
2010-10-13,12.3683
2010-10-14,12.4101
2010-10-15,12.4276
2010-10-18,12.4135
2010-10-19,12.4818
2010-10-20,12.4117
2010-10-21,12.3613
2010-10-22,12.3877
2010-10-25,12.3205
2010-10-26,12.3859
2010-10-27,12.4776
2010-10-28,12.4023
2010-10-29,12.3387
2010-11-01,12.3452
2010-11-03,12.3041
2010-11-04,12.2381
2010-11-05,12.2055
2010-11-08,12.2483
2010-11-09,12.2068
2010-11-10,12.2714
2010-11-11,12.2596
2010-11-12,12.2626
2010-11-16,12.4353
2010-11-17,12.3783
2010-11-18,12.2924
2010-11-19,12.2996
2010-11-22,12.309
2010-11-23,12.4577
2010-11-24,12.3912
2010-11-25,12.3669
2010-11-26,12.489
2010-11-29,12.5538
2010-11-30,12.4664
2010-12-01,12.3967
2010-12-02,12.3546
2010-12-03,12.3597
2010-12-06,12.3884
2010-12-07,12.4123
2010-12-08,12.4484
2010-12-09,12.4586
2010-12-10,12.4617
2010-12-13,12.3869
2010-12-14,12.3703
2010-12-15,12.3963
2010-12-16,12.4505
2010-12-17,12.4345
2010-12-20,12.417
2010-12-21,12.372
2010-12-22,12.3379
2010-12-23,12.3332
2010-12-24,12.3459
2010-12-27,12.3653
2010-12-28,12.3567
2010-12-29,12.3571
2010-12-30,12.3817
2010-12-31,12.3496
2011-01-03,12.2574
2011-01-04,12.2619
2011-01-05,12.2064
2011-01-06,12.2256
2011-01-07,12.2369
2011-01-10,12.2542
2011-01-11,12.1907
2011-01-12,12.0757
2011-01-13,12.1028
2011-01-14,12.0871
2011-01-17,12.0299
2011-01-18,12.0261
2011-01-19,12.0744
2011-01-20,12.0903
2011-01-21,12.0482
2011-01-24,12.0516
2011-01-25,12.0856
2011-01-26,12.0408
2011-01-27,12.0239
2011-01-28,12.1214
2011-01-31,12.1519
2011-02-01,12.017
2011-02-02,12.019
2011-02-03,12.0499
2011-02-04,11.9946
2011-02-08,11.9937
2011-02-09,12.0432
2011-02-10,12.0937
2011-02-11,12.0635
2011-02-14,12.0461
2011-02-15,12.114
2011-02-16,12.0957
2011-02-17,12.0483
2011-02-18,12.0172
2011-02-21,12.0558
2011-02-22,12.0917
2011-02-23,12.19
2011-02-24,12.173
2011-02-25,12.1235
2011-02-28,12.1062
2011-03-01,12.0929
2011-03-02,12.0981
2011-03-03,12.0368
2011-03-04,12.0064
2011-03-07,12.017
2011-03-08,12.0254
2011-03-09,11.968
2011-03-10,11.9755
2011-03-11,11.9441
2011-03-14,11.9235
2011-03-15,12.0171
2011-03-16,12.071
2011-03-17,12.0925
2011-03-18,12.0615
2011-03-22,11.9885
2011-03-23,12.0004
2011-03-24,11.9555
2011-03-25,11.9505
2011-03-28,11.959
2011-03-29,11.9678
2011-03-30,11.9219
2011-03-31,11.9084
2011-04-01,11.8412
2011-04-04,11.8533
2011-04-05,11.8322
2011-04-06,11.7836
2011-04-07,11.7931
2011-04-08,11.7421
2011-04-11,11.7447
2011-04-12,11.8266
2011-04-13,11.7907
2011-04-14,11.7679
2011-04-15,11.709
2011-04-18,11.7783
2011-04-19,11.6925
2011-04-20,11.6252
2011-04-25,11.6294
2011-04-26,11.5824
2011-04-27,11.5868
2011-04-28,11.5428
2011-04-29,11.5278
2011-05-02,11.5023
2011-05-03,11.5665
2011-05-04,11.6214
2011-05-05,11.6934
2011-05-06,11.609
2011-05-09,11.641
2011-05-10,11.6009
2011-05-11,11.6075
2011-05-12,11.6656
2011-05-13,11.7219
2011-05-16,11.7094
2011-05-17,11.766
2011-05-18,11.7234
2011-05-19,11.6588
2011-05-20,11.6467
2011-05-23,11.7292
2011-05-24,11.7032
2011-05-25,11.6948
2011-05-26,11.6956
2011-05-27,11.6256
2011-05-30,11.6123
2011-05-31,11.578
2011-06-01,11.6277
2011-06-02,11.6739
2011-06-03,11.6689
2011-06-06,11.6983
2011-06-07,11.7196
2011-06-08,11.8001
2011-06-09,11.7965
2011-06-10,11.8686
2011-06-13,11.868
2011-06-14,11.7982
2011-06-15,11.8751
2011-06-16,11.9591
2011-06-17,11.9006
2011-06-20,11.8916
2011-06-21,11.813
2011-06-22,11.7789
2011-06-23,11.8816
2011-06-24,11.8822
2011-06-27,11.8938
2011-06-28,11.8389
2011-06-29,11.7748
2011-06-30,11.723
2011-07-01,11.6368
2011-07-04,11.5925
2011-07-05,11.6194
2011-07-06,11.6544
2011-07-07,11.5738
2011-07-08,11.6337
2011-07-11,11.7274
2011-07-12,11.7867
2011-07-13,11.717
2011-07-14,11.701
2011-07-15,11.7178
2011-07-18,11.7877
2011-07-19,11.6964
2011-07-20,11.6638
2011-07-21,11.6174
2011-07-22,11.6393
2011-07-25,11.6641
2011-07-26,11.6172
2011-07-27,11.6527
2011-07-28,11.6821
2011-07-29,11.7425
2011-08-01,11.7514
2011-08-02,11.7657
2011-08-03,11.8473
2011-08-04,11.9523
2011-08-05,11.9794
2011-08-08,12.1845
2011-08-09,12.371
2011-08-10,12.3221
2011-08-11,12.3899
2011-08-12,12.2992
2011-08-15,12.2424
2011-08-16,12.2631
2011-08-17,12.1651
2011-08-18,12.3685
2011-08-19,12.2386
2011-08-22,12.2948
2011-08-23,12.3357
2011-08-24,12.3952
2011-08-25,12.4259
2011-08-26,12.4953
2011-08-29,12.4148
2011-08-30,12.4838
2011-08-31,12.348
2011-09-01,12.2616
2011-09-02,12.3735
2011-09-05,12.5353
2011-09-06,12.5102
2011-09-07,12.4661
2011-09-08,12.4956
2011-09-09,12.6324
2011-09-12,12.7687
2011-09-13,12.8994
2011-09-14,12.9646
2011-09-15,12.9127
2011-09-19,13.186
2011-09-20,13.1669
2011-09-21,13.4045
2011-09-22,13.8917
2011-09-23,13.7788
2011-09-26,13.6677
2011-09-27,13.3414
2011-09-28,13.4217
2011-09-29,13.4567
2011-09-30,13.7994
2011-10-03,13.8967
2011-10-04,13.9714
2011-10-05,13.6675
2011-10-06,13.5341
2011-10-07,13.3143
2011-10-10,13.2751
2011-10-11,13.3266
2011-10-12,13.2213
2011-10-13,13.3647
2011-10-14,13.2711
2011-10-17,13.2952
2011-10-18,13.4445
2011-10-19,13.3733
2011-10-20,13.6628
2011-10-21,13.5996
2011-10-24,13.4889
2011-10-25,13.4459
2011-10-26,13.4914
2011-10-27,13.1973
2011-10-28,13.1132
2011-10-31,13.1802
2011-11-01,13.6282
2011-11-03,13.4128
2011-11-04,13.4698
2011-11-07,13.4504
2011-11-08,13.3852
2011-11-09,13.5252
2011-11-10,13.5622
2011-11-11,13.4165
2011-11-14,13.5122
2011-11-15,13.5672
2011-11-16,13.5847
2011-11-17,13.6375
2011-11-18,13.7033
2011-11-22,13.9812
2011-11-23,14.1291
2011-11-24,14.1778
2011-11-25,14.2443
2011-11-28,14.0344
2011-11-29,13.9538
2011-11-30,13.61
2011-12-01,13.5894
2011-12-02,13.5488
2011-12-05,13.4786
2011-12-06,13.497
2011-12-07,13.5118
2011-12-08,13.6569
2011-12-09,13.6406
2011-12-13,13.7714
2011-12-14,13.9412
2011-12-15,13.823
2011-12-16,13.845
2011-12-19,13.8542
2011-12-20,13.772
2011-12-21,13.8526
2011-12-22,13.8169
2011-12-23,13.8163
2011-12-26,13.8483
2011-12-27,13.9658
2011-12-28,13.9904
2011-12-29,13.9787
2011-12-30,13.9476
2012-01-02,13.9342
2012-01-03,13.6882
2012-01-04,13.7144
2012-01-05,13.7409
2012-01-06,13.7228
2012-01-09,13.7437
2012-01-10,13.6204
2012-01-11,13.6592
2012-01-12,13.5982
2012-01-13,13.6263
2012-01-16,13.5401
2012-01-17,13.4621
2012-01-18,13.3267
2012-01-19,13.2516
2012-01-20,13.224
2012-01-23,13.1383
2012-01-24,13.1712
2012-01-25,13.1319
2012-01-26,12.9325
2012-01-27,12.9504
2012-01-30,13.0063
2012-01-31,13.0077
2012-02-01,12.89
2012-02-02,12.8038
2012-02-03,12.712
2012-02-07,12.6472
2012-02-08,12.6833
2012-02-09,12.72
2012-02-10,12.7857
2012-02-13,12.7392
2012-02-14,12.7753
2012-02-15,12.7658
2012-02-16,12.8822
2012-02-17,12.7856
2012-02-20,12.6793
2012-02-21,12.7408
2012-02-22,12.8296
2012-02-23,12.8294
2012-02-24,12.8675
2012-02-27,12.8779
2012-02-28,12.8575
2012-02-29,12.7891
2012-03-01,12.7764
2012-03-02,12.7723
2012-03-05,12.8339
2012-03-06,12.9777
2012-03-07,12.9469
2012-03-08,12.784
2012-03-09,12.6299
2012-03-12,12.715
2012-03-13,12.6336
2012-03-14,12.6719
2012-03-15,12.6591
2012-03-16,12.6645
2012-03-20,12.6935
2012-03-21,12.6833
2012-03-22,12.833
2012-03-23,12.8035
2012-03-26,12.6795
2012-03-27,12.6706
2012-03-28,12.8039
2012-03-29,12.8489
2012-03-30,12.8093
2012-04-02,12.7691
2012-04-03,12.7317
2012-04-04,12.8155
2012-04-09,12.9902
2012-04-10,13.1568
2012-04-11,13.1324
2012-04-12,13.0736
2012-04-13,13.1458
2012-04-16,13.2168
2012-04-17,13.0816
2012-04-18,13.1322
2012-04-19,13.2288
2012-04-20,13.1171
2012-04-23,13.2087
2012-04-24,13.1392
2012-04-25,13.1667
2012-04-26,13.2093
2012-04-27,13.0141
2012-04-30,12.9942
2012-05-02,12.9629
2012-05-03,12.9725
2012-05-04,13.1344
2012-05-07,13.1659
2012-05-08,13.3374
2012-05-09,13.515
2012-05-10,13.447
2012-05-11,13.4929
2012-05-14,13.6739
2012-05-15,13.7302
2012-05-16,13.7747
2012-05-17,13.7994
2012-05-18,13.7809
2012-05-21,13.7935
2012-05-22,13.7203
2012-05-23,14.0335
2012-05-24,14.004
2012-05-25,14.0156
2012-05-28,13.9439
2012-05-29,13.9169
2012-05-30,14.0749
2012-05-31,14.3047
2012-06-01,14.3949
2012-06-04,14.2443
2012-06-05,14.2319
2012-06-06,14.1116
2012-06-07,13.9355
2012-06-08,14.0351
2012-06-11,13.9625
2012-06-12,14.006
2012-06-13,13.97
2012-06-14,13.9974
2012-06-15,13.9115
2012-06-18,13.9154
2012-06-19,13.7033
2012-06-20,13.7257
2012-06-21,13.7668
2012-06-22,13.849
2012-06-25,13.9542
2012-06-26,13.8616
2012-06-27,13.6652
2012-06-28,13.653
2012-06-29,13.4084
2012-07-02,13.397
2012-07-03,13.3174
2012-07-04,13.3617
2012-07-05,13.3508
2012-07-06,13.4925
2012-07-09,13.4533
2012-07-10,13.2924
2012-07-11,13.3241
2012-07-12,13.4795
2012-07-13,13.3449
2012-07-16,13.2832
2012-07-17,13.2226
2012-07-18,13.1201
2012-07-19,13.1921
2012-07-20,13.2928
2012-07-23,13.5218
2012-07-24,13.6796
2012-07-25,13.6541
2012-07-26,13.4425
2012-07-27,13.2837
2012-07-30,13.2644
2012-07-31,13.2833
2012-08-01,13.2867
2012-08-02,13.3927
2012-08-03,13.1357
2012-08-06,13.0708
2012-08-07,13.1849
2012-08-08,13.1891
2012-08-09,13.1188
2012-08-10,13.1094
2012-08-13,13.1474
2012-08-14,13.1311
2012-08-15,13.1639
2012-08-16,13.143
2012-08-17,13.1745
2012-08-20,13.1261
2012-08-21,13.0854
2012-08-22,13.1762
2012-08-23,13.1284
2012-08-24,13.176
2012-08-27,13.1703
2012-08-28,13.1847
2012-08-29,13.2746
2012-08-30,13.4172
2012-08-31,13.2571
2012-09-03,13.191
2012-09-04,13.1793
2012-09-05,13.1221
2012-09-06,13.0483
2012-09-07,12.9976
2012-09-10,12.9921
2012-09-11,12.9992
2012-09-12,13.0305
2012-09-13,12.9749
2012-09-14,12.7458
2012-09-17,12.7492
2012-09-18,12.8192
2012-09-19,12.8235
2012-09-20,12.9042
2012-09-21,12.8376
2012-09-24,12.9123
2012-09-25,12.8233
2012-09-26,12.917
2012-09-27,12.8521
2012-09-28,12.8695
2012-10-01,12.8178
2012-10-02,12.8375
2012-10-03,12.8528
2012-10-04,12.7589
2012-10-05,12.6987
2012-10-08,12.8426
2012-10-09,12.868
2012-10-10,12.9119
2012-10-11,12.8792
2012-10-12,12.8901
2012-10-15,12.8188
2012-10-16,12.8077
2012-10-17,12.7981
2012-10-18,12.8299
2012-10-19,12.8551
2012-10-22,12.8571
2012-10-23,12.9759
2012-10-24,12.9839
2012-10-25,12.9669
2012-10-26,13.0112
2012-10-29,13.09
2012-10-30,13.0498
2012-10-31,13.0911
2012-11-01,13.0387
2012-11-05,13.0449
2012-11-06,12.9769
2012-11-07,13.0432
2012-11-08,13.1168
2012-11-09,13.1789
2012-11-12,13.1975
2012-11-13,13.2284
2012-11-14,13.2353
2012-11-15,13.2522
2012-11-16,13.2063
2012-11-20,13.0245
2012-11-21,13.0395
2012-11-22,13.0188
2012-11-23,12.9799
2012-11-26,12.9984
2012-11-27,12.9861
2012-11-28,13.0372
2012-11-29,12.9617
2012-11-30,12.9268
2012-12-03,12.9335
2012-12-04,12.96
2012-12-05,12.9284
2012-12-06,12.9102
2012-12-07,12.8469
2012-12-10,12.7964
2012-12-11,12.7584
2012-12-13,12.7869
2012-12-14,12.7768
2012-12-17,12.7624
2012-12-18,12.7236
2012-12-19,12.7327
2012-12-20,12.7777
2012-12-21,12.8991
2012-12-24,12.9764
2012-12-26,13.0058
2012-12-27,13.0101
2012-12-28,12.988
2012-12-31,12.9658
2013-01-02,12.7488
2013-01-03,12.743
2013-01-04,12.7597
2013-01-07,12.7679
2013-01-08,12.8015
2013-01-09,12.7503
2013-01-10,12.6555
2013-01-11,12.6478
2013-01-14,12.6533
2013-01-15,12.6526
2013-01-16,12.6305
2013-01-17,12.5868
2013-01-18,12.6555
2013-01-21,12.7098
2013-01-22,12.6817
2013-01-23,12.6616
2013-01-24,12.6286
2013-01-25,12.6993
2013-01-28,12.7802
2013-01-29,12.7134
2013-01-30,12.7408
2013-01-31,12.7094
2013-02-01,12.6377
2013-02-05,12.6294
2013-02-06,12.6664
2013-02-07,12.7105
2013-02-08,12.7307
2013-02-11,12.7706
2013-02-12,12.7364
2013-02-13,12.7116
2013-02-14,12.6982
2013-02-15,12.6866
2013-02-18,12.6959
2013-02-19,12.6873
2013-02-20,12.6694
2013-02-21,12.7699
2013-02-22,12.7517
2013-02-25,12.7028
2013-02-26,12.868
2013-02-27,12.8322
2013-02-28,12.7795
2013-03-01,12.8012
2013-03-04,12.7814
2013-03-05,12.7355
2013-03-06,12.7345
2013-03-07,12.7839
2013-03-08,12.6684
2013-03-11,12.5308
2013-03-12,12.4641
2013-03-13,12.3967
2013-03-14,12.4545
2013-03-15,12.439
2013-03-19,12.4339
2013-03-20,12.3909
2013-03-21,12.3841
2013-03-22,12.3724
2013-03-25,12.3579
2013-03-26,12.3546
2013-03-27,12.3612
2013-04-01,12.3438
2013-04-02,12.2728
2013-04-03,12.3266
2013-04-04,12.3197
2013-04-05,12.2383
2013-04-08,12.1588
2013-04-09,12.1304
2013-04-10,12.114
2013-04-11,12.0691
2013-04-12,12.0824
2013-04-15,12.1729
2013-04-16,12.1668
2013-04-17,12.237
2013-04-18,12.2479
2013-04-19,12.2254
2013-04-22,12.3227
2013-04-23,12.2492
2013-04-24,12.2768
2013-04-25,12.1231
2013-04-26,12.155
2013-04-29,12.1326
2013-04-30,12.1456
2013-05-02,12.1756
2013-05-03,12.0851
2013-05-06,12.1074
2013-05-07,12.0733
2013-05-08,12.0393
2013-05-09,11.9807
2013-05-10,12.1094
2013-05-13,12.1448
2013-05-14,12.1485
2013-05-15,12.2313
2013-05-16,12.2378
2013-05-17,12.3177
2013-05-20,12.3258
2013-05-21,12.3414
2013-05-22,12.3113
2013-05-23,12.4764
2013-05-24,12.5219
2013-05-27,12.4831
2013-05-28,12.5275
2013-05-29,12.6328
2013-05-30,12.7781
2013-05-31,12.8035
2013-06-03,12.7882
2013-06-04,12.7317
2013-06-05,12.8167
2013-06-06,12.9079
2013-06-07,12.7173
2013-06-10,12.8572
2013-06-11,12.8846
2013-06-12,12.8442
2013-06-13,12.7812
2013-06-14,12.6916
2013-06-17,12.737
2013-06-18,12.88
2013-06-19,12.8695
2013-06-20,13.4015
2013-06-21,13.4041
2013-06-24,13.3966
2013-06-25,13.2424
2013-06-26,13.1884
2013-06-27,13.0235
2013-06-28,13.0279
2013-07-01,12.9131
2013-07-02,12.985
2013-07-03,13.0377
2013-07-04,12.8902
2013-07-05,13.0567
2013-07-08,12.9267
2013-07-09,12.8654
2013-07-10,12.9494
2013-07-11,12.8599
2013-07-12,12.8234
2013-07-15,12.7387
2013-07-16,12.6299
2013-07-17,12.5455
2013-07-18,12.4976
2013-07-19,12.5499
2013-07-22,12.5054
2013-07-23,12.5093
2013-07-24,12.633
2013-07-25,12.6468
2013-07-26,12.7091
2013-07-29,12.7321
2013-07-30,12.7635
2013-07-31,12.8464
2013-08-01,12.8068
2013-08-02,12.6904
2013-08-05,12.6759
2013-08-06,12.6445
2013-08-07,12.6989
2013-08-08,12.646
2013-08-09,12.5889
2013-08-12,12.5666
2013-08-13,12.7545
2013-08-14,12.7255
2013-08-15,12.8625
2013-08-16,12.8722
2013-08-19,13.0124
2013-08-20,13.0064
2013-08-21,13.1424
2013-08-22,13.1486
2013-08-23,12.9979
2013-08-26,13.109
2013-08-27,13.3366
2013-08-28,13.2539
2013-08-29,13.3104
2013-08-30,13.3415
2013-09-02,13.307
2013-09-03,13.4394
2013-09-04,13.3065
2013-09-05,13.4079
2013-09-06,13.2413
2013-09-09,13.1471
2013-09-10,13.1119
2013-09-11,13.0938
2013-09-12,13.0854
2013-09-13,13.054
2013-09-17,12.9241
2013-09-18,12.9687
2013-09-19,12.7179
2013-09-20,12.7685
2013-09-23,12.7846
2013-09-24,12.8754
2013-09-25,12.953
2013-09-26,13.0119
2013-09-27,13.145
2013-09-30,13.1747
2013-10-01,13.1294
2013-10-02,13.1593
2013-10-03,13.2663
2013-10-04,13.0976
2013-10-07,13.0959
2013-10-08,13.1417
2013-10-09,13.2126
2013-10-10,13.0913
2013-10-11,13.0514
2013-10-14,13.0492
2013-10-15,12.9725
2013-10-16,12.8816
2013-10-17,12.7717
2013-10-18,12.7988
2013-10-21,12.9314
2013-10-22,12.8713
2013-10-23,12.9433
2013-10-24,12.9916
2013-10-25,12.8693
2013-10-28,12.8948
2013-10-29,12.8903
2013-10-30,12.864
2013-10-31,13.0067
2013-11-01,13.0789
2013-11-04,12.9869
2013-11-05,13.1341
2013-11-06,13.1388
2013-11-07,13.1912
2013-11-08,13.2412
2013-11-11,13.2314
2013-11-12,13.1879
2013-11-13,13.103
2013-11-14,13.0173
2013-11-15,12.9524
2013-11-19,12.8869
2013-11-20,12.9697
2013-11-21,13.0617
2013-11-22,13.0223
2013-11-25,13.0267
2013-11-26,13.0745
2013-11-27,13.0925
2013-11-28,13.0836
2013-11-29,13.1101
2013-12-02,13.2041
2013-12-03,13.2372
2013-12-04,13.0826
2013-12-05,13.0057
2013-12-06,12.9299
2013-12-09,12.8612
2013-12-10,12.8574
2013-12-11,12.9342
2013-12-13,12.9515
2013-12-16,12.9439
2013-12-17,12.9575
2013-12-18,12.9937
2013-12-19,12.973
2013-12-20,12.9574
2013-12-23,12.961
2013-12-24,13.02
2013-12-26,13.0547
